"","ctl-treatA_Left","ctl-treatA_Right","ctl-treatA_Middle","ctl-treatA_Sides","ctl-treatA_MaxVal","ctl-treatA_MaxTime","ctl-treatB_Left","ctl-treatB_Right","ctl-treatB_Middle","ctl-treatB_Sides","ctl-treatB_MaxVal","ctl-treatB_MaxTime","treatA-treatB_Left","treatA-treatB_Right","treatA-treatB_Middle","treatA-treatB_Sides","treatA-treatB_MaxVal","treatA-treatB_MaxTime"
"PF12TR012",-1.02442199914642,-0.581902212451107,-1.00835154559407,-0.597972666003458,-1.02442199914642,"Left",-0.181913068088952,-0.288888436054935,-0.235987601529105,-0.234813902614783,-0.288888436054935,"Right",0.842508931057471,0.293013776396172,0.772363944064969,0.363158763388675,0.842508931057471,"Left"
"PF12TR013",-1.12993632503067,-0.864426451342337,-1.14888828385778,-0.845474492515221,-1.14888828385778,"Mid",-0.789058050843437,-0.199518025277793,-0.433797271599325,-0.554778804521905,-0.789058050843437,"Left",0.34087827418723,0.664908426064544,0.715091012258458,0.290695687993315,0.715091012258458,"Mid"
"PF12TR015",0.171748748826372,-1.31741192780999,-1.72855479966523,0.582891620681614,-1.72855479966523,"Mid",0.310919991474272,-0.558294505547643,-0.718221649822713,0.470847135749342,-0.718221649822713,"Mid",0.1391712426479,0.759117422262342,1.01033314984251,-0.112044484932272,1.01033314984251,"Mid"
"PF12TR017",-0.0116067766108666,-0.0813399290677808,-0.217796327080981,0.124849621402333,-0.217796327080981,"Mid",0.18770600426364,0.478376596879757,0.272785465715122,0.393297135428275,0.478376596879757,"Right",0.199312780874507,0.559716525947538,0.490581792796103,0.268447514025942,0.559716525947538,"Right"
"PF12TR018",-0.1494115819064,-0.111423920901239,-0.102985671486833,-0.157849831320806,-0.157849831320806,"Sides",-0.175221663344674,0.0252089660647095,0.0693285591269869,-0.219341256406951,-0.219341256406951,"Sides",-0.0258100814382736,0.136632886965948,0.17231423061382,-0.0614914250861455,0.17231423061382,"Mid"
"PF13TR002",-0.103110464611408,0.193627448125043,-0.00871186294426357,0.0992288464578982,0.193627448125043,"Right",0.0486997135423465,0.37623165362727,0.184947392770008,0.239983974399609,0.37623165362727,"Right",0.151810178153754,0.182604205502228,0.193659255714271,0.14075512794171,0.193659255714271,"Mid"
"PF13TR003",0.401528158406552,0.0653239459386867,0.111546230560822,0.355305873784416,0.401528158406552,"Left",0.312911505896411,0.387934474795226,0.459834802836042,0.241011177855594,0.459834802836042,"Mid",-0.0886166525101408,0.322610528856539,0.34828857227522,-0.114294695928822,0.34828857227522,"Mid"
"PF13TR004",0.429325619089443,0.421662675676524,0.862668335055536,-0.0116800402895694,0.862668335055536,"Mid",0.284176193265613,0.205866050545651,0.508045690812283,-0.0180034470010189,0.508045690812283,"Mid",-0.14514942582383,-0.215796625130873,-0.354622644243253,-0.00632340671144952,-0.354622644243253,"Mid"
"PF13TR005",0.206834600581537,0.155879468332569,0.453809229117605,-0.0910951602034991,0.453809229117605,"Mid",0.145495947395464,0.072998068375704,0.250409846104349,-0.0319158303331808,0.250409846104349,"Mid",-0.061338653186073,-0.0828813999568646,-0.203399383013256,0.0591793298703183,-0.203399383013256,"Mid"
"PF13TR007",0.00221517627540051,-0.632357415955982,-0.731912033193222,0.101769793512641,-0.731912033193222,"Mid",0.0569151578705734,0.317719980450558,0.0800529614067672,0.294582176914364,0.317719980450558,"Right",0.0546999815951729,0.95007739640654,0.811964994599989,0.192812383401723,0.95007739640654,"Right"
"PF13TR008",-0.680775258499305,-0.498078661708059,-1.0310614814784,-0.147792438728968,-1.0310614814784,"Mid",-0.122592678211662,-0.222624420449426,-0.537950263919774,0.192733165258686,-0.537950263919774,"Mid",0.558182580287643,0.275454241258633,0.493111217558622,0.340525603987654,0.558182580287643,"Left"
"PF13TR011",-0.0710532591877484,-0.332871089812194,-0.624216283779915,0.220291934779972,-0.624216283779915,"Mid",1.08529846012937,0.313249862291899,0.456288521330704,0.942259801090563,1.08529846012937,"Left",1.15635171931712,0.646120952104094,1.08050480511062,0.721967866310591,1.15635171931712,"Left"
"PF14TR002",-0.0749804259291093,0.155646363758918,0.0463335155483711,0.0343324222814381,0.155646363758918,"Right",0.273996328171162,0.293008354879966,0.0473946296685932,0.519610053382535,0.519610053382535,"Sides",0.348976754100271,0.137361991121048,0.00106111412022205,0.485277631101097,0.485277631101097,"Sides"
"PF14TR003",0.0641891000796235,0.527708835172177,0.465812734405129,0.126085200846671,0.527708835172177,"Right",0.333112347831525,0.0612346640900086,0.134271394570187,0.260075617351347,0.333112347831525,"Left",0.268923247751902,-0.466474171082169,-0.331541339834942,0.133990416504676,-0.466474171082169,"Right"
"PF14TR004",0.513361103678653,-0.569019711382231,-0.810555470630235,0.754896862926659,-0.810555470630235,"Mid",-0.121771041961937,0.165638789938362,-0.222508748567834,0.26637649654426,0.26637649654426,"Sides",-0.63513214564059,0.734658501320593,0.588046722062402,-0.488520366382399,0.734658501320593,"Right"
"PF14TR005",-0.529437085558242,-0.00886632898986574,-0.0117164442581642,-0.526586970289943,-0.529437085558242,"Left",-0.393196156745828,-0.724141895087729,-0.579074893334385,-0.538263158499171,-0.724141895087729,"Right",0.136240928812414,-0.715275566097863,-0.567358449076221,-0.0116761882092276,-0.715275566097863,"Right"
"PF14TR006",-0.896967820278007,-0.379030832153648,-0.553211871580608,-0.722786780851047,-0.896967820278007,"Left",-0.478979948247113,-0.215654764609811,-0.18316017147498,-0.511474541381943,-0.511474541381943,"Sides",0.417987872030894,0.163376067543837,0.370051700105628,0.211312239469104,0.417987872030894,"Left"
"PF14TR007",-0.174843219324424,-1.60824857472541,-0.487486687610338,-1.29560510643949,-1.60824857472541,"Right",-0.264132909622734,0.387211242860049,0.131246158541298,-0.00816782530398283,0.387211242860049,"Right",-0.0892896902983095,1.99545981758546,0.618732846151636,1.28743728113551,1.99545981758546,"Right"
"PF14TR011",-1.05857739070266,-1.05718170581807,-1.15624279476409,-0.959516301756643,-1.15624279476409,"Mid",-1.19389135791664,-1.23254929483536,-1.21242235227511,-1.21401830047689,-1.23254929483536,"Right",-0.135313967213978,-0.175367589017286,-0.0561795575110205,-0.254501998720244,-0.254501998720244,"Sides"
"PF3D7_0100100",0.428523803731861,0.141832067850941,0.222212875648505,0.348142995934297,0.428523803731861,"Left",0.40132971107404,0.0942874337902271,0.15834385076633,0.337273294097937,0.40132971107404,"Left",-0.0271940926578206,-0.0475446340607142,-0.0638690248821756,-0.0108697018363594,-0.0638690248821756,"Mid"
"PF3D7_0100200",0.326573905936114,-0.258525940407294,-0.544718235766018,0.612766201294838,0.612766201294838,"Sides",0.323685683777297,0.0983605616916249,0.0693860911700369,0.352660154298884,0.352660154298884,"Sides",-0.0028882221588175,0.356886502098919,0.614104326936055,-0.260106046995954,0.614104326936055,"Mid"
"PF3D7_0100400",0.781312222553287,1.91097340284795,1.75931224458869,0.932973380812549,1.91097340284795,"Right",0.517605010056501,1.16640141947867,1.66068864271954,0.0233177868156327,1.66068864271954,"Mid",-0.263707212496786,-0.744571983369281,-0.0986236018691505,-0.909655593996916,-0.909655593996916,"Sides"
"PF3D7_0100500",-1.05322961519837,-0.48537277250765,-0.841535353838146,-0.697067033867875,-1.05322961519837,"Left",-0.111001937607804,-0.154457371633411,-0.121220885532539,-0.144238423708676,-0.154457371633411,"Right",0.942227677590567,0.33091540087424,0.720314468305608,0.552828610159199,0.942227677590567,"Left"
"PF3D7_0100600",-0.039084200147338,-0.536407334825272,-0.526636568276965,-0.0488549666956456,-0.536407334825272,"Right",0.0152483538850069,0.229002076089504,0.0376692547852807,0.206581175189229,0.229002076089504,"Right",0.0543325540323449,0.765409410914775,0.564305823062246,0.255436141884874,0.765409410914775,"Right"
"PF3D7_0100800",0.465569750704784,0.794317673149721,1.17070736307844,0.0891800607760609,1.17070736307844,"Mid",0.957143949049951,0.611822686801341,1.36948082298035,0.199485812870939,1.36948082298035,"Mid",0.491574198345167,-0.18249498634838,0.198773459901909,0.110305752094879,0.491574198345167,"Left"
"PF3D7_0100900",-1.00068772034678,-0.514538759070107,-0.844685695841186,-0.6705407835757,-1.00068772034678,"Left",-0.711776810656918,-0.645394538883765,-0.775423093958155,-0.581748255582527,-0.775423093958155,"Mid",0.288910909689861,-0.130855779813658,0.0692626018830309,0.0887925279931735,0.288910909689861,"Left"
"PF3D7_0101000",0.139258265410106,-0.802239295996071,-0.641296075909822,-0.0216849546761419,-0.802239295996071,"Right",-0.436752313250883,-0.484027522185707,-0.643063573255676,-0.277716262180914,-0.643063573255676,"Mid",-0.576010578660989,0.318211773810364,-0.00176749734585428,-0.256031307504772,-0.576010578660989,"Left"
"PF3D7_0101300",0.180369741673998,-0.391687877428715,-0.140030373253569,-0.0712877625011473,-0.391687877428715,"Right",-0.284211774528232,0.0906398946632789,0.145727779638,-0.339299659502952,-0.339299659502952,"Sides",-0.46458151620223,0.482327772091993,0.285758152891569,-0.268011897001805,0.482327772091993,"Right"
"PF3D7_0101500",0.554960398574094,0.37943142017675,0.662868196470242,0.271523622280603,0.662868196470242,"Mid",0.791346411946321,0.46093624121826,0.921527525424447,0.330755127740135,0.921527525424447,"Mid",0.236386013372228,0.0815048210415101,0.258659328954205,0.0592315054595326,0.258659328954205,"Mid"
"PF3D7_0101600",-0.170593310139534,-0.41514421223098,-0.776759974369729,0.191022451999215,-0.776759974369729,"Mid",-0.315924469200896,0.171306157227658,-0.175631726008568,0.0310134140353301,-0.315924469200896,"Left",-0.145331159061362,0.586450369458638,0.601128248361161,-0.160009037963885,0.601128248361161,"Mid"
"PF3D7_0101800",-0.252402203026765,-0.753397924305871,-1.18459693772334,0.178796810390703,-1.18459693772334,"Mid",0.0671745100700916,0.557981352895869,0.286359619078605,0.338796243887354,0.557981352895869,"Right",0.319576713096857,1.31137927720174,1.47095655680194,0.159999433496651,1.47095655680194,"Mid"
"PF3D7_0101900",-0.916226689688716,0.021557755728458,-0.254708484350922,-0.639960449609338,-0.916226689688716,"Left",0.561566374028534,0.395449683760144,0.99465163194131,-0.0376355741526329,0.99465163194131,"Mid",1.47779306371725,0.373891928031686,1.24936011629223,0.602324875456705,1.47779306371725,"Left"
"PF3D7_0102000",-0.58423279960671,-0.935292633819517,-0.426363967348347,-1.09316146607788,-1.09316146607788,"Sides",-0.436017218112649,-0.887381990437101,-0.359921989323927,-0.963477219225824,-0.963477219225824,"Sides",0.148215581494061,0.0479106433824165,0.0664419780244201,0.129684246852055,0.148215581494061,"Left"
"PF3D7_0102100",-0.499078660450115,-0.843378404441895,-1.04336737862232,-0.299089686269692,-1.04336737862232,"Mid",-0.628103051670012,-0.0816930215838474,-0.443595561917616,-0.266200511336243,-0.628103051670012,"Left",-0.129024391219897,0.761685382858048,0.599771816704702,0.0328891749334498,0.761685382858048,"Right"
"PF3D7_0102200",-0.626633756312938,-1.14842225052791,-0.712056486567555,-1.06299952027329,-1.14842225052791,"Right",0.18854156089231,-0.324156543008871,0.0279654123469403,-0.163580394463504,-0.324156543008871,"Right",0.815175317205248,0.824265707519034,0.740021898914495,0.899419125809788,0.899419125809788,"Sides"
"PF3D7_0102300",-0.417420349808991,-0.273704060982897,-0.133108551049011,-0.558015859742875,-0.558015859742875,"Sides",0.26203167284967,0.222212935460875,0.437951137208368,0.0462934711021779,0.437951137208368,"Mid",0.679452022658661,0.495916996443772,0.571059688257379,0.604309330845053,0.679452022658661,"Left"
"PF3D7_0102400",0.199507817705536,-0.0616638326721893,-0.31204739373267,0.449891378766016,0.449891378766016,"Sides",0.278264294412032,0.311630602666695,0.326459863649828,0.263435033428899,0.326459863649828,"Mid",0.0787564767064956,0.373294435338885,0.638507257382498,-0.186456345337118,0.638507257382498,"Mid"
"PF3D7_0102500",-0.496667817133462,-0.555547841465989,-0.600961773911772,-0.451253884687679,-0.600961773911772,"Mid",-0.242369985490236,-0.272438376137969,-0.296488526772137,-0.218319834856067,-0.296488526772137,"Mid",0.254297831643226,0.283109465328021,0.304473247139635,0.232934049831612,0.304473247139635,"Mid"
"PF3D7_0102600",-0.168732438174577,-0.325808535393344,-0.482816441206444,-0.011724532361477,-0.482816441206444,"Mid",-0.414263695258231,0.156694090713881,-0.257415678187545,-0.000153926356805021,-0.414263695258231,"Left",-0.245531257083654,0.482502626107225,0.225400763018899,0.011570606004672,0.482502626107225,"Right"
"PF3D7_0102700",-0.198621424809571,-0.346913810462808,-0.285570506748267,-0.259964728524113,-0.346913810462808,"Right",0.151056826434713,0.21139395166584,0.324486910896221,0.0379638672043324,0.324486910896221,"Mid",0.349678251244285,0.558307762128649,0.610057417644488,0.297928595728445,0.610057417644488,"Mid"
"PF3D7_0102800",0.203024664275474,-0.252692243668435,-0.122556603677216,0.0728890242842557,-0.252692243668435,"Right",0.384222174773277,0.0035794851002506,0.330991940634414,0.0568097192391135,0.384222174773277,"Left",0.181197510497803,0.256271728768685,0.45354854431163,-0.0160793050451422,0.45354854431163,"Mid"
"PF3D7_0102900",0.222551164741255,-0.0207029815501942,-0.0092974197472093,0.21114560293827,0.222551164741255,"Left",0.112193346923996,0.127333777623243,0.182778297332431,0.0567488272148076,0.182778297332431,"Mid",-0.110357817817259,0.148036759173438,0.192075717079641,-0.154396775723462,0.192075717079641,"Mid"
"PF3D7_0103000",-0.0824597509793212,-0.316739613658269,-0.699689053495438,0.300489688857847,-0.699689053495438,"Mid",0.0179253183370269,0.235984249635583,0.00193979659472354,0.251969771377886,0.251969771377886,"Sides",0.100385069316348,0.552723863293852,0.701628850090161,-0.048519917479961,0.701628850090161,"Mid"
"PF3D7_0103100",0.0024637323225375,-0.405548489504306,-0.39830159191099,-0.00478316527077869,-0.405548489504306,"Right",0.109611732626089,-0.0576122430020955,0.0171967813642271,0.0348027082597666,0.109611732626089,"Left",0.107148000303551,0.34793624650221,0.415498373275217,0.0395858735305453,0.415498373275217,"Mid"
"PF3D7_0103200",-0.0295246320959607,-0.0428987694100338,-0.0831185146608599,0.0106951131548656,-0.0831185146608599,"Mid",-0.13304163279627,0.236476176035463,0.188734954041289,-0.0853004108020961,0.236476176035463,"Right",-0.103517000700309,0.279374945445497,0.271853468702149,-0.0959955239569617,0.279374945445497,"Right"
"PF3D7_0103300",0.265079983095501,0.283870708816654,0.569042657024811,-0.020091965112655,0.569042657024811,"Mid",0.296273944929469,0.150649431981847,0.422690906629404,0.024232470281912,0.422690906629404,"Mid",0.0311939618339679,-0.133221276834807,-0.146351750395406,0.044324435394567,-0.146351750395406,"Mid"
"PF3D7_0103400",0.345783240725745,0.354669465601299,0.505568304326965,0.194884402000079,0.505568304326965,"Mid",0.237279600181112,0.10419459226986,0.266765627371395,0.0747085650795772,0.266765627371395,"Mid",-0.108503640544633,-0.250474873331439,-0.238802676955571,-0.120175836920502,-0.250474873331439,"Right"
"PF3D7_0103500",-0.0534554722692431,-0.0630581802800802,-0.101818812672459,-0.0146948398768638,-0.101818812672459,"Mid",-0.104825045188857,-0.217270456661121,-0.156165885315291,-0.165929616534687,-0.217270456661121,"Right",-0.0513695729196137,-0.154212276381041,-0.0543470726428319,-0.151234776657823,-0.154212276381041,"Right"
"PF3D7_0103600",-0.302603051170255,0.224288119674928,-0.135761478094959,0.0574465465996313,-0.302603051170255,"Left",-0.463367063948848,-0.638232893215497,-0.857535454260837,-0.244064502903508,-0.857535454260837,"Mid",-0.160764012778592,-0.862521012890425,-0.721773976165878,-0.301511049503139,-0.862521012890425,"Right"
"PF3D7_0103700",0.137071513272341,0.354924915892312,0.540883724361776,-0.0488872951971231,0.540883724361776,"Mid",-0.00824451678387702,0.347979382393241,0.133021987149635,0.206712878459729,0.347979382393241,"Right",-0.145316030056218,-0.00694553349907113,-0.407861737212142,0.255600173656853,-0.407861737212142,"Mid"
"PF3D7_0103800",-0.389868168658449,-0.238345599840081,-0.440637895813963,-0.187575872684569,-0.440637895813963,"Mid",-0.0117741714379661,0.0356286520476878,0.116328359295486,-0.0924738786857649,0.116328359295486,"Mid",0.378093997220483,0.273974251887769,0.556966255109449,0.0951019939988039,0.556966255109449,"Mid"
"PF3D7_0103900",0.484625753589375,0.36854533475435,0.584884212559957,0.268286875783768,0.584884212559957,"Mid",0.347564345987051,0.127594447412628,0.254256909339274,0.220901884060406,0.347564345987051,"Left",-0.137061407602324,-0.240950887341722,-0.330627303220683,-0.0473849917233627,-0.330627303220683,"Mid"
"PF3D7_0104000",-0.0450170143480842,0.0875686452285132,-0.0945815638014682,0.137133194681897,0.137133194681897,"Sides",-0.0737997496855737,-0.0563927459082376,-0.0431004549226805,-0.0870920406711309,-0.0870920406711309,"Sides",-0.0287827353374895,-0.143961391136751,0.0514811088787877,-0.224225235353028,-0.224225235353028,"Sides"
"PF3D7_0104100",-0.188082459085059,-0.116216928942957,-0.0644525853518947,-0.239846802676122,-0.239846802676122,"Sides",0.084993928130511,-0.069016440125719,0.0298039994840884,-0.0138265114792966,0.084993928130511,"Left",0.27307638721557,0.0472004888172382,0.0942565848359831,0.226020291196825,0.27307638721557,"Left"
"PF3D7_0104200",0.323185205348818,0.308923052043212,0.431377766836589,0.200730490555441,0.431377766836589,"Mid",0.234641463250576,0.154409437680093,0.353772178366978,0.0352787225636924,0.353772178366978,"Mid",-0.0885437420982419,-0.154513614363119,-0.0776055884696114,-0.165451767991749,-0.165451767991749,"Sides"
"PF3D7_0104300",-0.342176922057941,-0.0712942876360827,-0.229908784492663,-0.18356242520136,-0.342176922057941,"Left",-0.245923655042673,-0.400932761366768,-0.596625842643765,-0.0502305737656759,-0.596625842643765,"Mid",0.0962532670152683,-0.329638473730685,-0.366717058151101,0.133331851435684,-0.366717058151101,"Mid"
"PF3D7_0104400",-0.0790648399118943,0.095366782906178,0.0483856233046176,-0.032083680310334,0.095366782906178,"Right",0.0326437970192008,-0.0296550521650165,0.0609730199803552,-0.0579842751261714,0.0609730199803552,"Mid",0.111708636931095,-0.125021835071195,0.0125873966757376,-0.0259005948158374,-0.125021835071195,"Right"
"PF3D7_0104500",0.106350854954517,-0.0804360712586243,-0.131522823285371,0.157437606981264,0.157437606981264,"Sides",-0.140282582409263,-0.00253101041082637,-0.0793853777776713,-0.0634282150424184,-0.140282582409263,"Left",-0.24663343736378,0.077905060847798,0.0521374455077001,-0.220865822023683,-0.24663343736378,"Left"
