"","ctl-treatA_MaxVal","ctl-treatB_MaxVal","treatA-treatB_MaxVal","ctl-treatA_MaxTime","ctl-treatB_MaxTime","treatA-treatB_MaxTime"
"PF3D7_1246700",0.206504917602223,-0.220810893474823,-0.360357503574869,"ring","ring","ring"
"PF3D7_1246800",-0.376971808588075,0.337677364750141,0.482182659355563,"ring","ring","ring"
"PF3D7_1246900",-0.410159897145792,0.411522168145763,0.534842345380072,"ring","ring","ring"
"PF3D7_1247000",-1.32182635618566,0.29164383184155,1.52108343917876,"ring","ring","ring"
"PF3D7_1247100",0.118017811126032,0.426669432321995,0.377458869896412,"ring","ring","ring"
"PF3D7_1247200",-0.0464889282185391,0.421632538294273,0.439703129334367,"ring","ring","ring"
"PF3D7_1247300",-0.256337017719572,0.239168307366503,0.495505325086075,"ring","ring","ring"
"PF3D7_1247400",0.422260629617966,0.318942649703683,-0.215008963906257,"ring","ring","ring"
"PF3D7_1247500",-0.137720745934391,-0.203116308973,0.160317008604156,"ring","ring-ring","ring"
"PF3D7_1247600",-1.02863716234042,0.976963221701124,1.78048529476932,"ring","ring","ring"
"PF3D7_1247700",-1.08165685223897,-0.727784459357302,0.849315005355792,"ring","ring","ring"
"PF3D7_1247800",0.280174177688044,-0.0611545994026651,-0.266933816855546,"ring","ring-ring","ring"
"PF3D7_1247900",-0.253323510080506,-0.360289687340025,-0.106966177259519,"ring-ring","ring-ring","ring-ring"
"PF3D7_1248000",-0.243229962707441,0.0445972374884449,0.209092738466307,"ring-ring","ring","ring-ring"
"PF3D7_1248100",0.155794746968669,0.219500848604657,0.311400004333258,"ring","ring","ring"
"PF3D7_1248200",-0.18664190233656,-0.279796544335101,-0.225686513569413,"ring","ring","ring-ring"
"PF3D7_1248300",-0.309072992093916,0.606475019975498,0.895781672477289,"ring","ring","ring"
"PF3D7_1248400",-0.531983792103692,0.110956492929456,0.592890951199188,"ring","ring","ring"
"PF3D7_1248500",-0.239903697034686,-0.260182491325795,0.140724422219236,"ring","ring-ring","ring"
"PF3D7_1248600",-0.335735575080434,0.32754111871449,0.600980370816094,"ring","ring","ring"
"PF3D7_1248700",-0.242043649156989,-0.517446613422868,-0.447685838594343,"ring","ring","ring"
"PF3D7_1248800",-0.318440352633819,0.407629072064404,0.599232923087718,"ring","ring","ring"
"PF3D7_1248900",0.321150682958601,0.359501699272469,-0.151940357145038,"ring","ring","ring"
"PF3D7_1249000",0.54664591347654,0.313022298984037,-0.277980186642682,"ring","ring","ring"
"PF3D7_1249100",0.608817368802737,0.456633383812321,-0.235949223339114,"ring","ring","ring"
"PF3D7_1249200",-0.325504899812378,-0.382257414612892,-0.272812170687498,"ring","ring","ring"
"PF3D7_1249300",0.428198668718807,-0.146414375837874,-0.300849995341674,"ring","ring-ring","ring"
"PF3D7_1249400",-0.627435342742319,0.315505328667277,0.674480176901841,"ring-ring","ring","ring"
"PF3D7_1249500",0.32120684027207,0.319103237243583,-0.0905672320805636,"ring","ring","ring"
"PF3D7_1249600",-0.235540824181193,0.703633941424546,0.939174765605739,"ring","ring","ring"
"PF3D7_1249700",0.559854429714086,-0.618456440244541,-1.07910430140592,"ring","ring","ring"
"PF3D7_1249800",0.143315981409853,-0.338892516900721,-0.482208498310574,"ring","ring","ring"
"PF3D7_1249900",0.37230816086418,-0.288674962121253,-0.547925713451791,"ring","ring","ring"
"PF3D7_1250000",0.102961871444747,0.133870832288444,0.183426701198924,"ring","ring","ring"
"PF3D7_1250100",-0.593707504103806,-0.249412147430262,0.37274603233792,"ring","ring","ring-ring"
"PF3D7_1250200",0.314890175348475,0.131398456807507,-0.254579700124439,"ring","ring","ring"
"PF3D7_1250300",0.223610586077562,0.231103960990339,0.154381948357499,"ring","ring","ring-ring"
"PF3D7_1250400",-0.15242439344102,-0.211724021428471,-0.178315328669099,"ring","ring","ring-ring"
"PF3D7_1250500",0.28008057045647,0.179994555233484,0.420737717563197,"ring","ring","ring"
"PF3D7_1250600",0.477598972670407,0.228719105874458,-0.248879866795948,"ring","ring","ring"
"PF3D7_1250700",-0.577629238912671,0.140545209890913,0.707760217201691,"ring","ring","ring"
"PF3D7_1250800",0.360285286262608,-0.137288451578018,-0.352376591712074,"ring","ring-ring","ring"
"PF3D7_1250900",0.444221472298053,0.246954623255409,-0.200021188260043,"ring","ring","ring"
"PF3D7_1251000",-0.827785591520482,-0.397647651667519,0.430137939852962,"ring","ring","ring"
"PF3D7_1251100",0.387225076138778,0.288842205116045,-0.178113960413479,"ring","ring","ring"
"PF3D7_1251200",-1.14224712369784,0.25255576604637,1.39480288974421,"ring","ring","ring"
"PF3D7_1251300",-0.155784616510072,0.280315298232693,0.431063895763959,"ring-ring","ring","ring"
"PF3D7_1251400",0.481706654614347,0.315903199975721,-0.165803454638627,"ring","ring","ring"
"PF3D7_1251500",0.303034195859977,-0.128751443672991,-0.431785639532968,"ring","ring","ring"
"PF3D7_1251600",0.210854088195872,-0.271031949872731,-0.379076560400007,"ring","ring","ring"
"PF3D7_1251700",0.329330951010079,0.268398144404766,0.183398165642337,"ring","ring","ring"
"PF3D7_1251800",0.73146423102347,-0.165074221553853,-0.728093467093432,"ring","ring","ring"
"PF3D7_1252000",-0.712394489126572,0.549077184996216,0.926741746000594,"ring","ring","ring"
"PF3D7_1252100",-0.850275333334775,-0.162686497993228,0.896798427456222,"ring","ring-ring","ring"
"PF3D7_1252200",-0.822491652929231,0.418205717881169,1.2406973708104,"ring","ring","ring"
"PF3D7_1252300",0.357927423472191,-0.432710058924529,-0.465582244055968,"ring","ring-ring","ring"
"PF3D7_1252400",-0.878843363945821,-0.315609355504525,0.653540893427254,"ring-ring","ring","ring"
"PF3D7_1252500",0.283019986126433,-1.09135297954343,-1.30750472286293,"ring","ring","ring"
"PF3D7_1252600",-0.46715986659752,0.207779358064726,0.600505494380748,"ring","ring-ring","ring"
"PF3D7_1252700",-0.0493380949563508,-0.27159713786415,-0.254930642158262,"ring","ring-ring","ring"
"PF3D7_1252800",-0.0831548812067576,0.241110355918037,0.261118795735639,"ring-ring","ring","ring"
"PF3D7_1252900",0.932007354854978,0.48455200711946,-0.47218348754897,"ring","ring-ring","ring"
"PF3D7_1253000",0.775877434188349,0.662286400820115,0.184790667686778,"ring-ring","ring","ring"
"PF3D7_1253100",0.0987630224789534,-0.394511949629293,-0.493274972108247,"ring","ring","ring"
"PF3D7_1253200",0.610281983511338,0.358500154829317,-0.374897966641616,"ring","ring","ring"
"PF3D7_1253600",0.400429349426732,0.940718251908363,1.10955124474723,"ring-ring","ring","ring"
"PF3D7_1253700",0.469339890229873,0.939877192731114,0.650505430274691,"ring","ring","ring"
"PF3D7_1253800",0.682630134340023,-0.81756626676015,-0.91580981440341,"ring","ring","ring"
"PF3D7_1253900",0.585066949271811,1.15370947077954,0.815192569077644,"ring","ring","ring-ring"
"PF3D7_1254000",-1.09118905237726,-0.728544279892002,0.758961479428592,"ring","ring","ring"
"PF3D7_1254100",0.779112416972784,0.897064859821235,0.574963885735711,"ring-ring","ring","ring"
"PF3D7_1254200",0.430192581338898,0.415788699263315,0.324983997033076,"ring","ring","ring"
"PF3D7_1254400",0.274222945806678,0.487159868797674,0.286389247226492,"ring-ring","ring-ring","ring"
"PF3D7_1254500",NA,NA,NA,NA,NA,NA
"PF3D7_1254700",-0.587736910484784,0.552859145206502,0.800555380894555,"ring","ring","ring"
"PF3D7_1254800",1.92803995273209,2.11381369845104,0.566924742943997,"ring","ring","ring"
"PF3D7_1255000",-0.75698295226326,-0.732550333809569,-0.864710811533118,"ring","ring","ring-ring"
"PF3D7_1255100",0.681880702484555,0.214408172668236,-0.476793874594919,"ring","ring","ring"
"PF3D7_1255200",-0.182729616570859,0.463126322956917,0.510659628059186,"ring","ring","ring"
"PF3D7_1300100",-0.391673964733936,0.198582190213397,0.389932443629431,"ring","ring","ring"
"PF3D7_1300200",2.61431133655944,2.97340100944281,-0.532184162982029,"ring","ring","ring-ring"
"PF3D7_1300300",-0.252414960375005,-0.253188629594732,-0.043498887973464,"ring","ring","ring-ring"
"PF3D7_1300400",0.838236430777281,0.614597661370662,0.476444775312136,"ring","ring","ring"
"PF3D7_1300500",-0.812651356103436,0.268509477722899,0.879999279105401,"ring","ring","ring"
"PF3D7_1300600",0.772460804874969,0.285165635763219,-0.701384413070097,"ring-ring","ring","ring"
"PF3D7_1300700",0.69346187771911,0.710138570333664,0.322065545375902,"ring","ring-ring","ring"
"PF3D7_1300900",1.02736033351195,0.483316079387911,-0.614542277644875,"ring","ring","ring"
"PF3D7_1301200",-0.48793176761983,-0.16510026352217,0.34921058108869,"ring","ring","ring"
"PF3D7_1301300",-0.356878678019992,0.731206268861489,0.78655135900234,"ring-ring","ring","ring-ring"
"PF3D7_1301400",0.73076499578723,0.152268333788954,-0.586337867591136,"ring","ring","ring"
"PF3D7_1301500",0.614947126391463,0.691777576752156,0.190654206437345,"ring-ring","ring","ring"
"PF3D7_1301600",0.280552036292939,0.054953696750755,-0.233502385803848,"ring","ring","ring-ring"
"PF3D7_1301700",1.75936907939535,1.639826261397,-0.306596057277389,"ring","ring","ring"
"PF3D7_1301800",0.483731161980914,0.729826530283397,-0.518671944739069,"ring","ring","ring"
"PF3D7_1301900",-0.0801806944998044,0.203941969391766,0.259149677804061,"ring","ring","ring"
"PF3D7_1302000",0.565064345111568,-0.186307457167411,-0.542541656551161,"ring","ring","ring"
"PF3D7_1302100",-1.17391221780338,-0.756529017620093,0.584712535207212,"ring","ring","ring"
"PF3D7_1302200",-0.218203913372539,-1.26982431937624,-1.26106995588866,"ring-ring","ring","ring"
"PF3D7_1302300",-0.278444334499037,0.0570331848545595,0.313131300324106,"ring","ring","ring"
"PF3D7_1302400",-0.65606544604892,0.815693364148572,1.18007057069563,"ring","ring","ring"
"PF3D7_1302500",0.305155601238705,-0.159271961726394,-0.290439902097176,"ring","ring-ring","ring"
"PF3D7_1302600",0.16420293941584,0.234893993124166,0.273367693715294,"ring","ring","ring"
"PF3D7_1302700",0.296826395456257,-0.485851035009301,-0.782677430465558,"ring","ring","ring"
"PF3D7_1302800",0.362808795050073,-0.413057646345289,-0.487562290631764,"ring-ring","ring","ring"
"PF3D7_1302900",0.968264054846278,0.142215165210482,-0.872319393155285,"ring","ring","ring"
"PF3D7_1303000",-0.25137245644885,0.326474041726676,0.532494021575169,"ring","ring","ring"
"PF3D7_1303100",-0.23315328015305,0.258185321683669,0.157717372990785,"ring-ring","ring","ring"
"PF3D7_1303200",-0.146006109053703,0.367884889269522,0.491471862281823,"ring-ring","ring","ring"
"PF3D7_1303300",0.685201953670521,0.325771570251744,-0.359430383418777,"ring","ring","ring"
"PF3D7_1303400",0.418106909416118,-0.151856754050566,-0.478568392147958,"ring","ring-ring","ring"
"PF3D7_1303500",-0.168702742502969,-0.12038229635084,0.0578483306862344,"ring-ring","ring","ring-ring"
"PF3D7_1303600",0.235699376895377,-0.255921716849362,-0.361548168097341,"ring-ring","ring","ring"
"PF3D7_1303700",-0.450792838501853,0.0880146153191679,0.502498565902071,"ring","ring","ring"
"PF3D7_1303800",-0.283303958931586,-0.219846148287001,0.133677946640189,"ring","ring","ring"
"PF3D7_1303900",-0.667075253853226,-0.350610806259233,0.408656090438281,"ring","ring","ring"
"PF3D7_1304000",-0.436890359881489,-0.115039949472055,0.326666386794565,"ring","ring","ring"
"PF3D7_1304100",-0.325965893323505,0.0957133611748153,0.322291845818976,"ring","ring","ring"
"PF3D7_1304200",-0.237632169143372,-0.226844306280266,0.24376496567188,"ring","ring","ring"
"PF3D7_1304300",-0.31298072863569,0.241320404733291,0.31483775074414,"ring-ring","ring","ring"
"PF3D7_1304400",0.396038370858479,-0.212152360252309,-0.444150272667371,"ring","ring-ring","ring"
"PF3D7_1304500",-0.519482568177022,0.341885673800759,0.411428369991305,"ring","ring","ring"
"PF3D7_1304600",0.46420487661067,-0.359746761278118,-0.746768169615592,"ring","ring","ring"
"PF3D7_1304700",-0.4238965278941,0.0989110985221359,0.374233083057496,"ring","ring-ring","ring"
"PF3D7_1304800",0.314205169029359,0.434968332191557,0.730641139222929,"ring","ring","ring"
"PF3D7_1304900",0.341874719515414,0.301471533605193,0.52998840155586,"ring","ring","ring"
"PF3D7_1305000",-0.145495685595466,-0.326151913467675,-0.388616229224641,"ring-ring","ring","ring"
"PF3D7_1305100",-0.473996374086821,0.69918580929984,1.03428678591929,"ring-ring","ring","ring"
"PF3D7_1305200",0.302007290306495,-0.253746054087419,-0.44946677819547,"ring","ring","ring"
"PF3D7_1305300",0.410332358924081,0.158494102388099,-0.251838256535982,"ring","ring","ring"
"PF3D7_1305400",-0.207004457923668,-0.460429069941036,-0.439412047054753,"ring","ring","ring"
"PF3D7_1305500",0.535249705547255,-0.327696353877079,-0.71970816143049,"ring","ring","ring"
"PF3D7_1305600",-0.742402471518372,0.333403052794709,0.991576287156054,"ring","ring","ring"
"PF3D7_1305700",-0.248354559458429,0.0590302842708361,0.230113597565537,"ring","ring","ring"
"PF3D7_1305800",0.306702355856072,-0.119917893010063,-0.304549049227123,"ring","ring","ring"
"PF3D7_1305900",0.240972434389847,0.438745634535512,0.304453181961562,"ring","ring","ring"
"PF3D7_1306000",-0.31798197340005,-0.198688622006176,0.315142997255952,"ring-ring","ring-ring","ring"
"PF3D7_1306100",-0.299236292350617,0.762133644763865,0.928305043816499,"ring-ring","ring","ring"
"PF3D7_1306200",-0.81255692517228,-0.211675901820126,0.763968841780356,"ring","ring-ring","ring"
"PF3D7_1306300",-0.289452717206964,-0.0909492331000611,0.206577987258106,"ring","ring","ring"
"PF3D7_1306400",0.24976375906857,0.287780927236343,-0.157181457156307,"ring","ring","ring"
"PF3D7_1306500",0.383207980792305,0.131230087246374,-0.258599991629859,"ring","ring-ring","ring"
"PF3D7_1306600",0.394080742278239,0.318502323584897,0.397103893145485,"ring","ring","ring"
"PF3D7_1306700",-0.180136285552758,0.461679811300974,0.525707830074857,"ring-ring","ring","ring"
"PF3D7_1306800",0.253512230003669,-0.123883097330471,-0.220223428643143,"ring","ring","ring"
"PF3D7_1306900",0.268450707350133,-0.0905372943914269,-0.180025981826807,"ring","ring-ring","ring"
"PF3D7_1307000",0.157398263865159,0.45979922661788,0.379291754846964,"ring","ring","ring"
"PF3D7_1307100",0.435805913943241,-0.217360553401802,-0.417244226180684,"ring","ring-ring","ring"
"PF3D7_1307200",0.466135913213905,0.271516405463811,0.233295502519115,"ring","ring","ring-ring"
"PF3D7_1307300",0.19029545251777,0.217142770995063,-0.133297019312118,"ring","ring","ring-ring"
"PF3D7_1307400",0.142462766540784,0.308553574012254,0.16609080747147,"ring","ring","ring"
"PF3D7_1307500",-0.926453831760281,0.315693820715723,1.1755770697203,"ring","ring","ring"
"PF3D7_1307600",-0.15218807326706,0.121032184732966,0.203941737778704,"ring","ring","ring"
"PF3D7_1307700",0.706128367210864,0.171673220802536,-0.534455146408328,"ring","ring","ring"
"PF3D7_1307800",0.418716176028037,-0.261246946830942,-0.679963122858979,"ring","ring","ring"
"PF3D7_1307900",-0.501297178926975,0.17630641768074,0.621432928292184,"ring","ring","ring"
"PF3D7_1308000",-0.352460069512473,-0.209231343277325,0.232033231746914,"ring","ring-ring","ring"
"PF3D7_1308100",-0.172582564652704,0.351383535423129,0.380129480233412,"ring-ring","ring","ring"
"PF3D7_1308200",0.545114984536818,0.212301668386877,-0.332813316149941,"ring","ring","ring"
"PF3D7_1308300",0.362417428367616,0.365907742634666,0.232886028937246,"ring-ring","ring","ring"
"PF3D7_1308400",0.138289019851869,-0.377801412058337,-0.491267489295807,"ring","ring","ring"
"PF3D7_1308500",0.335419100339214,-0.12923149496429,-0.247252891124596,"ring","ring-ring","ring"
"PF3D7_1308600",0.701841928065721,-0.447158526539212,-0.992737592862127,"ring","ring","ring"
"PF3D7_1308700",0.367260808280471,-0.476530826553079,-0.84379163483355,"ring","ring","ring"
"PF3D7_1308800",-0.356689279173095,0.189504247060271,0.546193526233365,"ring","ring","ring"
"PF3D7_1308900",0.262649579780785,-0.308993929234735,-0.353134353105112,"ring","ring-ring","ring"
"PF3D7_1309000",0.178092531798192,0.194888387404859,0.298636267538294,"ring","ring","ring"
"PF3D7_1309100",0.543651631572803,0.103607520510306,-0.486697969482801,"ring","ring","ring"
"PF3D7_1309200",0.367544642245742,-0.197776366465169,-0.287762874671273,"ring","ring-ring","ring"
"PF3D7_1309300",0.357107888468698,0.0786455269960186,-0.278462361472679,"ring","ring","ring"
"PF3D7_1309400",-0.18347871437572,-0.221384267968059,-0.34570931990233,"ring","ring","ring"
"PF3D7_1309500",0.357965541216384,0.422803603416792,0.189322875450929,"ring","ring","ring"
"PF3D7_1309600",0.241526255661207,0.31180485284328,-0.0772456471975303,"ring","ring","ring-ring"
"PF3D7_1309700",-0.0634686868416775,-0.252658413503792,-0.189189726662115,"ring","ring","ring"
"PF3D7_1309800",0.545496826174234,0.540681760482808,0.670428698897228,"ring-ring","ring","ring"
"PF3D7_1309900",-0.441962056315949,0.526355429237499,0.910054224799571,"ring","ring","ring"
"PF3D7_1310000",0.761746685010615,-0.444502292582395,-0.404424499170668,"ring","ring-ring","ring"
"PF3D7_1310100",0.555073527797445,0.427093650688044,-0.348838013334097,"ring","ring","ring"
"PF3D7_1310200",1.19994264312387,0.953588862260888,0.476122361618234,"ring","ring","ring-ring"
"PF3D7_1310300",-0.378294917785032,0.212300176999542,0.375171275825526,"ring","ring","ring"
"PF3D7_1310400",-0.198813783415944,-0.592088083356054,-0.654286959936127,"ring","ring","ring"
"PF3D7_1310500",0.448601074657752,0.448873898283375,0.37486977625236,"ring","ring","ring"
"PF3D7_1310600",-0.423025286815707,0.530682461624007,0.676086232865385,"ring","ring","ring"
"PF3D7_1310700",-1.43037112185666,0.293833177649791,1.70043386343005,"ring","ring","ring"
"PF3D7_1310800",0.304740029699978,0.366562688042298,0.0618226583423202,"ring","ring","ring"
"PF3D7_1310900",-0.100283904589554,0.251932361861599,0.279052214185335,"ring","ring","ring"
"PF3D7_1311000",0.628111878590976,0.327673548619954,0.417552542707348,"ring-ring","ring-ring","ring"
"PF3D7_1311100",-0.415638082668806,-0.351971083442042,0.19075776785691,"ring","ring","ring"
"PF3D7_1311200",-0.125800609412956,0.244307335034325,0.187246814801021,"ring-ring","ring","ring"
"PF3D7_1311300",-0.345121104514125,0.180395064889376,0.278148057183045,"ring","ring","ring"
"PF3D7_1311400",0.31052376952707,-0.283627603374843,-0.186570772103776,"ring","ring-ring","ring"
"PF3D7_1311500",-0.102936768254517,0.206011785810018,0.291682508289251,"ring","ring","ring"
"PF3D7_1311600",0.351117320695447,0.269248797155248,-0.081868523540199,"ring","ring","ring"
"PF3D7_1311700",-0.128506518173137,-0.143542959176261,-0.19510309677179,"ring","ring-ring","ring-ring"
"PF3D7_1311800",0.664351706830907,0.0987682563920465,-0.565583450438861,"ring","ring","ring"
"PF3D7_1311900",-0.0620608862542783,0.387478519633941,0.428574817615421,"ring","ring","ring"
"PF3D7_1312000",-0.743332889498821,0.166365815023951,0.698830656143153,"ring","ring-ring","ring"
"PF3D7_1312100",0.0935662326162779,0.133467152571988,-0.192271494138554,"ring","ring","ring"
"PF3D7_1312200",-0.527022923454747,-0.352097996799032,0.174924926655715,"ring","ring","ring"
"PF3D7_1312300",-0.655145732691324,-0.649667215174872,-0.318144397757523,"ring","ring","ring-ring"
"PF3D7_1312400",-0.242614641637527,0.0902884106874975,0.193618903783488,"ring","ring","ring"
"PF3D7_1312500",-1.90083154637172,-0.571533592596961,1.54839897584432,"ring","ring","ring"
"PF3D7_1312600",-0.818443398360248,-0.262801200512369,0.859403131450704,"ring","ring-ring","ring"
"PF3D7_1312700",0.532425720081426,0.232776195400491,-0.361970321631256,"ring","ring","ring"
"PF3D7_1312800",-0.51638014252536,0.20744161321665,0.61372434493558,"ring","ring","ring"
"PF3D7_1312900",-0.362428107263252,-0.65025281183413,-0.509003331138012,"ring","ring","ring"
"PF3D7_1313000",-0.193998447058648,-0.0950853137825703,0.220343147323766,"ring","ring","ring"
"PF3D7_1313100",-0.396881834882294,-0.375139140391853,-0.408114503820382,"ring","ring","ring"
"PF3D7_1313200",0.59300803943687,0.289695964169694,-0.303312075267176,"ring","ring","ring"
"PF3D7_1313300",-0.403554186079137,0.305292851445352,0.560776393388481,"ring","ring","ring"
"PF3D7_1313400",0.469615591737879,0.546188435354178,0.258553025497274,"ring","ring","ring"
"PF3D7_1313500",-0.757207417237888,-0.229260192851119,0.589072394012754,"ring-ring","ring","ring-ring"
"PF3D7_1313600",-0.212520092216345,-0.077788778671085,0.250205601360974,"ring","ring","ring"
"PF3D7_1313700",0.123159832467013,0.214243547768561,-0.146184286928063,"ring","ring","ring-ring"
"PF3D7_1313800",0.219292221349774,-0.0946834190354988,-0.250005163102133,"ring","ring-ring","ring"
"PF3D7_1313900",0.105616469710332,0.516904977289261,0.470007326236105,"ring-ring","ring","ring"
"PF3D7_1314000",0.188741738657211,-0.308805719591957,-0.370701566294063,"ring","ring-ring","ring"
"PF3D7_1314100",0.420444395772819,0.32481602087401,-0.095628374898809,"ring","ring","ring"
"PF3D7_1314200",-0.36577730488217,-0.257363500492679,0.351921984508086,"ring","ring","ring"
"PF3D7_1314300",-0.451001740114984,0.233823830272539,0.498749075064555,"ring","ring","ring"
"PF3D7_1314400",0.174162953986506,0.15061088477792,0.260382268703653,"ring","ring","ring"
"PF3D7_1314500",0.313498019606898,0.496578071208235,0.752738811015345,"ring","ring","ring"
"PF3D7_1314600",-0.0730702540758813,0.34201060590319,0.346873892438703,"ring","ring","ring"
"PF3D7_1314700",0.276689102094815,-0.0942236460972248,-0.37091274819204,"ring","ring","ring"
"PF3D7_1314800",-0.46910857824894,-0.477765992223057,0.426027739052041,"ring-ring","ring","ring"
"PF3D7_1314900",0.239693598149388,0.251803959807868,-0.41668361844598,"ring-ring","ring","ring"
"PF3D7_1315000",0.175591325495948,0.33358301058005,0.291098977462679,"ring","ring","ring"
"PF3D7_1315100",0.779043699123785,0.425640947055197,-0.430247055938171,"ring","ring","ring"
"PF3D7_1315200",0.541803292470601,0.246097184002175,-0.325875389421399,"ring","ring","ring-ring"
"PF3D7_1315300",-0.76989589275037,-0.222065181176473,0.789626629267894,"ring","ring","ring"
"PF3D7_1315400",0.292214423507406,-0.178387119030313,-0.183603498831459,"ring","ring-ring","ring"
"PF3D7_1315500",0.28785642132248,0.360298813010523,0.389614090032488,"ring-ring","ring","ring"
"PF3D7_1315600",0.235482347814853,0.318781657282333,0.436293801281421,"ring-ring","ring","ring"
"PF3D7_1315700",-0.667639466268833,0.393598834027915,0.906763712199634,"ring","ring","ring"
"PF3D7_1315800",0.291261853597758,-0.297426557805773,-0.42022111742381,"ring","ring-ring","ring"
"PF3D7_1315900",0.503172217716541,0.23754648052657,-0.265625737189971,"ring","ring","ring"
"PF3D7_1316000",-0.945968026538356,-0.373584603598662,1.00493678580525,"ring","ring","ring"
"PF3D7_1316100",-0.261285142117757,-0.685544024275903,-0.47521960075115,"ring","ring","ring"
"PF3D7_1316200",-0.349150558627062,0.410369711202684,0.684594682310418,"ring","ring","ring"
"PF3D7_1316300",-1.10765578186493,0.422034235493984,1.03094222902617,"ring","ring-ring","ring"
"PF3D7_1316400",-0.133160727450118,-0.288572674928654,-0.156294448676035,"ring","ring","ring"
"PF3D7_1316500",0.189981212236598,-0.206706848178924,-0.371252271615072,"ring","ring","ring"
"PF3D7_1316600",0.325066541899891,0.319911655591103,0.0978399400343488,"ring","ring","ring"
"PF3D7_1316700",-0.305800615274836,-1.15486470247865,-0.988186914365292,"ring","ring","ring"
"PF3D7_1316800",0.0466237989348422,0.402630703446595,0.414141092265978,"ring-ring","ring","ring"
"PF3D7_1316900",-0.138156632688499,-0.42663746606514,-0.53977369678503,"ring-ring","ring","ring"
"PF3D7_1317000",0.341652729341511,-0.111974307689843,-0.312976186774584,"ring","ring","ring"
"PF3D7_1317100",-0.751511821125327,0.193818620292083,0.734784217286436,"ring","ring","ring"
"PF3D7_1317200",0.110894737244109,-0.318009467546821,-0.315475578368676,"ring-ring","ring","ring-ring"
"PF3D7_1317300",0.258327594477803,-0.267370378089164,-0.474107552402865,"ring","ring-ring","ring"
"PF3D7_1317400",-0.18523537320951,0.13008923825118,0.137367303360762,"ring-ring","ring","ring"
"PF3D7_1317500",-0.620292685569678,0.238105557591697,0.779866043524548,"ring","ring","ring"
"PF3D7_1317600",0.781346641731357,0.312225771101561,-0.469120870629796,"ring","ring","ring"
"PF3D7_1317700",0.10784750125583,-0.215737601790843,-0.323585103046673,"ring","ring","ring"
"PF3D7_1317800",0.173115982952071,-0.171137728233902,-0.261094625387284,"ring","ring-ring","ring"
"PF3D7_1317900",0.723659737924156,0.274862841847134,-0.448796896077022,"ring","ring","ring"
"PF3D7_1318000",-0.497500823978928,-0.0791298660921501,0.507151022141417,"ring","ring","ring"
"PF3D7_1318100",-0.211980199944349,0.323486685815442,0.339030512180448,"ring-ring","ring","ring"
"PF3D7_1318200",-1.10539668423762,-0.107295140935369,1.1118843902613,"ring","ring-ring","ring"
"PF3D7_1318300",0.635362217942356,-0.265878059998829,-0.720670130907982,"ring","ring-ring","ring"
"PF3D7_1318400",-0.31572514199421,0.213703902048298,0.313960698869766,"ring","ring-ring","ring"
"PF3D7_1318500",0.275264436484184,0.679036338147581,0.522381651435335,"ring-ring","ring","ring"
"PF3D7_1318600",-0.599310114990903,0.657531753631445,1.08476932570313,"ring-ring","ring","ring"
"PF3D7_1318700",0.250060027085768,0.584699441968333,0.621767705197105,"ring","ring","ring"
"PF3D7_1318800",0.245643077577556,0.25993583714459,-0.136844794381322,"ring","ring","ring"
"PF3D7_1318900",-0.361217218174807,-0.351172419490469,-0.379628478355138,"ring-ring","ring","ring"
"PF3D7_1319000",-0.490165577387554,0.308038621261697,0.661673604152297,"ring","ring","ring"
"PF3D7_1319100",-0.219250743422503,-0.359662127709673,0.246965040981938,"ring-ring","ring","ring"
"PF3D7_1319200",-0.362853958800362,0.0895297308000655,0.348452651774499,"ring","ring-ring","ring"
"PF3D7_1319300",0.73684674243582,0.327414019143958,-0.409432723291862,"ring","ring","ring"
"PF3D7_1319400",-0.298093165601493,-0.375900421286273,0.285391731274296,"ring","ring","ring"
"PF3D7_1319500",-0.27125261385546,0.24734725185626,0.327378290337067,"ring-ring","ring","ring"
"PF3D7_1319600",-0.0491539082213744,-0.225156946971099,-0.210100112147948,"ring-ring","ring-ring","ring"
"PF3D7_1319700",0.452181028630521,0.652167558873622,0.570574363352618,"ring","ring","ring"
"PF3D7_1319800",0.581869019629308,0.874136616212764,0.760825490687437,"ring","ring","ring-ring"
"PF3D7_1319900",0.229266178332023,-0.384053594836823,-0.57187181729704,"ring-ring","ring","ring-ring"
"PF3D7_1320000",0.719032756785301,0.361417889392807,-0.357614867392493,"ring","ring","ring"
"PF3D7_1320100",0.296578526078714,0.378279316470838,0.185322486757965,"ring","ring","ring"
"PF3D7_1320200",0.103122931355771,-0.318574244918396,-0.340224463696176,"ring","ring","ring"
"PF3D7_1320300",-0.0942028310695296,-0.217923682365302,-0.220223740660845,"ring","ring-ring","ring"
"PF3D7_1320400",0.284007908732598,0.156792115410439,-0.162933400171783,"ring","ring","ring"
"PF3D7_1320500",0.343666886527682,0.427089917711443,0.20048857992256,"ring","ring","ring"
"PF3D7_1320600",0.370747677941311,0.345875872878249,-0.101016163961545,"ring","ring","ring"
"PF3D7_1320700",-0.561132134647605,0.809665989191835,1.31547730731278,"ring","ring","ring"
"PF3D7_1320800",-0.346654419556162,-0.103992460494943,0.420102058874254,"ring","ring-ring","ring"
"PF3D7_1320900",-0.706093756239188,-0.307219426334598,0.403705158069017,"ring","ring","ring"
"PF3D7_1321000",1.00498046225499,0.326121142275177,-0.678859319979811,"ring","ring","ring"
